"","16_12_09","06_16_13_1","06_16_13_2","06_16_13_3","06_16_13_4","06_16_13_5","06_16_13_6","06_16_13_7","07_17_14_1","07_17_14_2","07_17_14_3","08_20_16_1","08_20_16_2","08_22_18","09_31_20_1","09_31_20_2","09_31_20_3","09_31_20_4","09_31_20_5","10_32_19_1","10_32_19_2","10_32_19_3","10_32_19_4","10_32_19_5","10_32_19_6","10_32_19_7","10_32_19_8","11_19_15_1","11_19_15_2","11_19_15_3","11_19_15_4","11_19_15_5","11_19_15_6","11_19_15_7","11_19_15_8","11_19_15_9","11_19_15_10","11_19_15_11","work_sector","domain","funding_agency","region","survey_label","dim_1","dim_2","contrib","sl_10_32_19_2","sl_10_32_19_3","sl_11_19_15_7"
"13711","2","1","2","1","2","2","1","2","1","3","5","4","4","5","3","4","1","1","1","3","1","3","2","2","1","1","1","1","1","1","1",NA,NA,NA,NA,"1","1","1","1","Natural science","Private foundation","USACanada","S3",2.08492010628239,-0.637073250254055,0.0254342287391667,"S3_1","S3_3","S3_NA"
"13811","2","2","2","2","2","2","2","2","4","1","3","4","2","2","2","3","1","1","1","1","3","3","1","5","1","1","1","1","1","1","1","2","2","1","2","2","1","2","2","Natural science","Federal/national government","USACanada","S3",-0.901667080096335,0.500294001402316,0.0056902069116358,"S3_3","S3_3","S3_1"
"13911","2","2","1","2","2","2","2","1","1","2","3","4","4","2","1","1","1","1","1","2","4","5","1","4","1","3","1","1","1","1","1","2","1","1","1",NA,"1","1","1","Natural science","Other","USACanada","S3",1.16624956917394,-0.00636578224109216,0.00727895697322057,"S3_4","S3_5","S3_1"
"14011","2","2","2","1","2","1","2","2","1","2","2","4","4","5","3","3","1","1","1","2","2",NA,"2","2","2","2","1","1","1","1","1","1",NA,"1","1","1","1",NA,"1","Natural science","Other","USACanada","S3",2.63594677177441,-0.0971683790254053,0.0372337038806382,"S3_2","S3_NA","S3_1"
"14211","1","1","2","2","2","1","2","2","2","2","3","4","3","4","3","3","2","2","2","1","1","1","3","3","2","1","1","2","1","1","2","2","2","2","1","2","2","1","1","Natural science","Other","USACanada","S3",-1.57269153543886,-0.634146089579582,0.015388156049721,"S3_1","S3_1","S3_2"
"14311","3","2","2","2","2","2","2","2","2","3","3","3","3","4","4","3","2","2","4","2","4","5","1","3","1","1","1",NA,"1","1",NA,"2","2","1","1","1","1","1","1","Natural science","Federal/national government","USACanada","S3",2.40799444033281,1.0565571076601,0.0370040886597645,"S3_4","S3_5","S3_1"
"14410","2","1","1","2","2","2","2","2","2","1","3","2","3","4","3","3","1","1","1","3","4","5","2","1","1","1","2","1","1","1",NA,"1","1",NA,NA,"1","1","1","1","Natural science","Other","USACanada","S3",3.05681852167375,1.14233821260059,0.0569882275659918,"S3_4","S3_5","S3_NA"
"1452","2","2","2","2","2","2","1","2","2","2","3","4","4","4","2","2","1","1","2","4","3","3","2","5","2","2","2","1","1","1","1",NA,"1","1","1",NA,NA,"1","1","Natural science","Other","USACanada","S3",3.12331465990598,-0.981899818767105,0.0573636100292603,"S3_3","S3_3","S3_1"
"1462","1","1","2","2","1","2","2","2","3","3","2","2","3","1","1","1","2","1","1","1","1","1","3","2","1","1","1",NA,"1","1","1","2","2","1","1","2","1","2","1","Natural science","Federal/national government","USACanada","S3",-2.37072308721086,0.202382486495111,0.0302962143014005,"S3_1","S3_1","S3_1"
"1472","1","1","1","1","1","1","1","1","4","5","4","2","2","2","1","1","1","1","1","1","1","4","1","1","1","2","1","1","1","1","1","2","1","1","2",NA,"1","2","2","Natural science","Federal/national government","USACanada","S3",-1.30674035130584,-2.76972361410181,0.0501911265019745,"S3_1","S3_4","S3_1"
"1481","1","2","2","2","2","2","1","2","1","2","4","4","2","2","4","4","1","1","1","2","2","4","1","1","2","1","1","1","1","1","1","2","1","1","1","2","1","2","1","Natural science","Federal/national government","USACanada","S3",0.640687090018052,0.530742754450964,0.00370411638727601,"S3_2","S3_4","S3_1"
"1491","1","2","1","2","2","2","2","2","4","5","3","3","3","5","1","1","4","1","2","1","1","1","4","5","1","3","3","2","1","1","2","2","2","2","2","2","1","1","1","Natural science","State/regional government","USACanada","S3",-3.2841206524003,-0.606694054429053,0.0596877777557357,"S3_1","S3_1","S3_2"
"1502","2","2","2","2","1","2","2","2","1","1","5","2","2","5","1","1","1","1","1","1","2","5","1","3","2","1","1","1","1","1","1","2","2","2","1",NA,"2",NA,"1","Natural science","Federal/national government","EuroRussia","S3",-0.556634958738718,-0.0634393912460727,0.00167965049997325,"S3_2","S3_5","S3_2"
"1513","1","2","1","1","1","1","1","2","2","4","4","2","4","4","1","1","1","1","1","1","2","4","1","4","1","2","1","1","1",NA,"2","2","1","1","1","1",NA,"2","1","Natural science","State/regional government","USACanada","S3",-0.553806915169147,-2.80291859065384,0.0436843550940568,"S3_2","S3_4","S3_1"
"1522","1","2","2","2","1","2","2","1","1","1","1","2","3","5","5","5","1","1","1","3","5","5","1","1","4","1","5","1","1","1",NA,"1","1","1","1","1","1","1","2","Natural science","State/regional government","USACanada","S3",3.79432983687491,6.18890081041609,0.282019511679315,"S3_5","S3_5","S3_1"
"1542","1","2","2","2","2","2","2","2","3","3","3","2","2","2","1","1","1","1","1","1","1","1","5","3","1","3","1","1","1","1","2","2","2","2","2","2",NA,"2","2","Natural science","Federal/national government","USACanada","S3",-4.13739633089036,1.51261861443433,0.103850996497934,"S3_1","S3_1","S3_2"
"1552","2","2","2","1","2","2","2","2","1","1","1","2","3","3","2","3","2","2","2","1","1","4","1","3","2","1","1","2","1","1","2","2","2","2","2","1","2","2","1","Natural science","Federal/national government","USACanada","S3",-1.75124541524855,1.65730448681001,0.0311108797284759,"S3_1","S3_4","S3_2"
"1562","1","2","2","2","2","2","2","2","4","2","1","4","2","2","1","3","2","3","1","2","1","3","3","4","1","2","3",NA,"1","1",NA,"2","2","2","2","1",NA,"2","2","Natural science","Federal/national government","USACanada","S3",-1.89786218063999,0.323951687280467,0.0198369714715031,"S3_1","S3_3","S3_2"
"1571","3","2","2","2","2","2","2","2","2","1","1","2","2","3","3","2","4","4","2","3","2","2","3","2","2","1","2","1","1","1","1",NA,NA,"1",NA,"2",NA,"1","5","Natural science","Other","USACanada","S3",1.72624808569361,1.90025436282242,0.0352710089823406,"S3_2","S3_2","S3_1"
"1582","3","2","2","2","2","2","2","2","4","2","2","2","4","2","2","4","2","1","1","2","1","1","2","3","1","1","1",NA,"1","1",NA,"2","2",NA,"1","1","1","1","1","Natural science","State/regional government","AustraliaNZ","S3",-0.335136739390824,0.178833013741662,0.000772206003822249,"S3_1","S3_1","S3_NA"
"1592","2","2","2","2","2","2","2","2","1","2","3","4","4","5","4","5","1","1","1","2","2","4","1","4","1","1","2","1","1","1","1",NA,"1",NA,NA,NA,"1","1","1","Natural science","Other","USACanada","S3",2.30851339190099,-0.029461682493063,0.0285238895746463,"S3_2","S3_4","S3_NA"
"1602","2","2","2","2","2","2","1","2","2","2","3","4","4","5","2","4","2","1","1","2","2","5","1","3","2","2","2","1","1",NA,"1","1","1","2","2","1","1","1","1","Natural science","Federal/national government","USACanada","S3",2.73911562718622,-0.403582658816041,0.0410224189275353,"S3_2","S3_5","S3_2"
"1632","3","2","2","2","2","1","2","2","1","2","4","4","4","3","1","2","3","3","3","1","2","3","1","3","1","1","1","1","1","1","1","2","1","1","1","2","1","1","1","Natural science","Private foundation","USACanada","S3",1.01062575767719,-0.0235843111545812,0.00546877923744997,"S3_2","S3_3","S3_1"
"1642","2","1","2","2","1","1","2","2","1","5","5","4","3","5","2","2","2","2","2","2","2","3","3","4","1","1","3","2","1","1","1","2",NA,"1",NA,NA,"1",NA,"4","Natural science","Corporation","USACanada","S3",0.855493886521968,-3.27116056217872,0.0611799557430411,"S3_2","S3_3","S3_1"
"1652","2","2","2","2","2","2","2","2","1","5","5","4","4","2","2","2","2","2","2","2","2","4","2","4","2","1","1","1","2","2","1","1","1","1","1","1",NA,"1","5","Natural science","Other","USACanada","S3",1.77980748110974,-1.17417177596805,0.0243298982869694,"S3_2","S3_4","S3_1"
"1662","2","2","2","1","2","2","1","1","2","2","3","4","4","4","2","3","2","2","2","1","2","4","3","3","3","2","2",NA,"1",NA,"1",NA,"1","2","1","1",NA,"1","1","Natural science","State/regional government","USACanada","S3",2.50317525996854,-1.08381225014317,0.0398178133537122,"S3_2","S3_4","S3_2"
"1672","1","1","2","2","1","2","2","2","4","2","2","2","2","3","2","2","2","2","2","1","1","1","3","3","1","1","1","2","1","1","1","2","2","2","2","2","2","2","2","Natural science","Federal/national government","USACanada","S3",-3.48073927606084,-0.376315566470002,0.065593839307072,"S3_1","S3_1","S3_2"
"1682","1","2","2","1","1","1","2","2","2","4","3","4","4","3","1","1","2","2","3","1","1","4","3","2","1","1","1","2","1","1",NA,"2","2","1","1","1","1","2","1","Natural science","Federal/national government","USACanada","S3",-1.32472414589624,-1.34390560596663,0.0190564635637988,"S3_1","S3_4","S3_1"
"1692","3","2","2","2","2","2","2","1","1","3","3","2","2","4","2","5","3","3","2","2","2","3","3","4","1","1","3",NA,"1","1","1",NA,"1","1",NA,"1","2","1","1","Natural science","State/regional government","USACanada","S3",2.02787374965205,1.00594304705896,0.0274219749565588,"S3_2","S3_3","S3_1"
"1702","2","2","1","1","1","2","1","1","2","3","4","4","4","5","3","3","1","4","2","3","4","5","2","3","2","1","2","1","1","1","1","1","1","1","1","1","1","1","1","Natural science","Private foundation","USACanada","S3",4.8806096005403,-0.95178037595329,0.13232174817572,"S3_4","S3_5","S3_1"
"1713","2","1","1","2","2","2","2","2","2","4","3","4","4","4","2","3","2","1","1","1","1","5","2","2","1","1","3","1","1","1","1","2","1","1","1","1","1",NA,"1","Natural science","Other","USACanada","S3",1.57462874595665,-1.39535217120272,0.0236880927723133,"S3_1","S3_5","S3_1"
"1722","2","2","2","2","2","2","1","2","3","3","3","4","4","4","3","4","2","2","2","2","4","5","1","3","2","1","2",NA,"1","1","1","1",NA,"1","1","2",NA,"1","5","Natural science","State/regional government","USACanada","S3",3.4540307502209,-0.833145823541434,0.0675594405497088,"S3_4","S3_5","S3_1"
"1732","1","2","2","2","1","2","2","2","1","1","2","2","2","2","2","2","2","2","3","2","1","1","5","3","1","1","1","2","1","1","2","2","2","2","2","2","2","2","2","Natural science","Federal/national government","USACanada","S3",-4.43779441152794,1.7945488269725,0.122625891954502,"S3_1","S3_1","S3_2"
"1742","3","2","1","2","2","1","1","1","1","2","3","3","3","5","1","1","1","1","3","2","4","4","1","2","2","1","3","1","1","1","1","1","2","1","1","1","1","1","1","Natural science","Federal/national government","USACanada","S3",3.32488973118559,-0.280218641312179,0.0595801493682054,"S3_4","S3_4","S3_1"
"1752","1","2","2","1","2","2","1","1","2","2","3","3","2","5","1","2","2","3","2","1","1","4","2","3","1","1","3","2","1","1",NA,"2","1","2","2",NA,"1",NA,"1","Natural science","Federal/national government","USACanada","S3",-0.165135046268385,-0.362359529446465,0.0008486043136973,"S3_1","S3_4","S3_2"
"1762","1","2","2","2","1","2","2","2","1","4","5","4","4","4","2","2","1","1","1","2","4","5","2","4","1","1","3",NA,"1","1","1","1",NA,"1","1",NA,NA,"1","1","Natural science","Federal/national government","USACanada","S3",1.70346148051983,-1.53943271929778,0.0282109999585539,"S3_4","S3_5","S3_1"
"1772","2","2","2","1","2","2","1","2","2","4","2","2","2","2","2","3","2","3","3","2","3","4","2","3","2","2","3","2","1","1","1",NA,NA,"2",NA,"1",NA,"1","1","Natural science","Federal/national government","USACanada","S3",2.25149748600667,-0.019612620950103,0.0271299570663246,"S3_3","S3_4","S3_2"
"1813","2","2","2","2","2","2","2","2","1","3","3","4","3","3","1","3","1","1","3","2","2","4","1","3","1","1","1","1","1","1",NA,"2","2","2","1","1","1","1","1","Physical science","Federal/national government","EuroRussia","S3",1.15302865077669,0.659019442152762,0.00943882755315173,"S3_2","S3_4","S3_2"
"1842","1","2","2","1","1","2","1","1","1","2","3","2","2","1","2","3","2","2","1","2","2","5","2","2","2","2","2","2","1","1","2","2","2","1","2","1","2","1","4","Physical science","Corporation","EuroRussia","S3",0.123568301699332,0.603403444284539,0.0020301601564194,"S3_2","S3_5","S3_1"
"1862","2","1","2","2","1","1","1","2","3","4","4","4","4","5","2","1","2","1","1","1","1","1","1","1","1","1","1",NA,"1","1","1",NA,NA,"1","2","1","1",NA,"1","Physical science","Federal/national government","EuroRussia","S3",-0.496287184876063,-2.81938173565445,0.0438564563645196,"S3_1","S3_1","S3_1"
"1872","2","2","1","2","2","2","2","2","1","1","5","4","4","5","5","5","1","1","1","4","4","4","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","Physical science","Federal/national government","EuroRussia","S3",2.69302833209504,1.49773090894632,0.0508154303971975,"S3_4","S3_4","S3_1"
"1881","3","2","2","1","2","2","1","1","2","2","3","3","3","5","2","3","2","2","2","2","4","4","2","3","2","1","2","1","1","1","1","1","2","2",NA,"1","1","1","3","Physical science","Other","EuroRussia","S3",3.78132603633354,-0.370094068572653,0.0772506120945088,"S3_4","S3_4","S3_2"
"1913","1","1","2","2","1","2","2","2","1","2","2","2","2","3","1","3","2","2","1","1","1","2","1","3","1","1","2","2","1","1",NA,"1","1","1","1","1","1","1","1","Physical science","Federal/national government","EuroRussia","S3",0.280156239119733,0.388840444631231,0.0012291495831786,"S3_1","S3_2","S3_1"
"1972","2","2","2","1","2","2","1","1","2","5",NA,"4","4","5","2","2",NA,"2","2","5","3","3","2","2","2","1","2","1","1","1","1","1","1","2","1","2","1","1","1","Physical science","Federal/national government","EuroRussia","S3",3.0745573271858,-0.105613591603219,0.0506466316905134,"S3_3","S3_3","S3_2"
"1982","2","1","1","2","2","2","1","1","1","4","5","2","3","5","2","1","2","1","1","1","1","1","1","4","1","1","1","1","1","1","1",NA,NA,"1","1","2","1","1","1","Natural science","Federal/national government","EuroRussia","S3",0.174117951800202,-1.86992354651314,0.0188742715937273,"S3_1","S3_1","S3_1"
"2062","2","2","2","1","2","2","2","2","2","3","3","4","4","5","4","4","2","2","2","1","5","5","2","3","2","1","3","2","1","1","1","1",NA,"2","2","1","1",NA,"1","Natural science","Federal/national government","EuroRussia","S3",2.55169635182832,0.782583838536113,0.0381216984855795,"S3_5","S3_5","S3_2"
"2103","1","1","1","2","2","1","2","2","4","5","3","4","4","5","1","2","1","1","1","1","2","2","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","Physical science","State/regional government","USACanada","S3",0.998931534292955,-3.05212274404393,0.0551914249100552,"S3_2","S3_2","S3_1"
"2142","1","2","2","2","2","2","2","2","2","4","5","3","3","2","1","1","2","2","2","1","2","4","2","4","2","1","3","1","1","1","1",NA,"1","1","1","1","1","1","1","Physical science","Federal/national government","EuroRussia","S3",2.29464945198617,-1.06279325603698,0.0342223694871608,"S3_2","S3_4","S3_1"
"2172","2","2","1","2","2","2","1","2","3","4","4","2","2","5","1","2","3","1","3","2","2","2","2","4","2","1","2",NA,"1",NA,"1","1","1","2",NA,"1","1","1","4","Natural science","Federal/national government","EuroRussia","S3",1.787558393588,-1.84499612574661,0.035316371360882,"S3_2","S3_2","S3_2"
"2212","1","1","1","2","2","1","2","1","4","5","3","4","4","4","1","2","1","3","1","1","1","4","3","4","2","1","1","2","1","1","1","1","1","1","1","2","1","2","1","Physical science","Federal/national government","USACanada","S3",-0.228855863057327,-2.8989814929514,0.0452545516455046,"S3_1","S3_4","S3_1"
"2262","2","2","2","2","2","2","2","2","2","2","3","4","4","4","2","2","2","1","2","2","3","3","1","1","2","1","3","2","1","1","1","1","1","1","1","1","1","1","1","Physical science","Corporation","USACanada","S3",2.74408496398463,0.0972935946853137,0.0403472502605409,"S3_3","S3_3","S3_1"
"2292","1","2","1","2","2","1","1","2","3","3","4","2","2","2","2","3","2","2","1","2","2","4","2","5","2","1","2",NA,"1","1","1","2","2","1",NA,"1",NA,"1","1","Natural science","Federal/national government","USACanada","S3",1.3156945032442,-2.29634454825406,0.0374830462394392,"S3_2","S3_4","S3_1"
"2332","1","2","2","2","2","2","2","2","3","3","3","3","3","3","1","3","2","2","3","1","1","2","2","2","1","2","2","2","1","2","1","2","2","2","2","1","2","1","1","Physical science","Other","EuroRussia","S3",-1.09709316991878,0.753417064258453,0.00947879770243277,"S3_1","S3_2","S3_2"
"2352","1","2","2","1","2","2","2","1","1","1","3","2","2","2","1","3","2","2","3","2","2","5","1","3","2","1","2","1","1","1",NA,NA,"1","1",NA,"1","1","1","1","Natural science","State/regional government","EuroRussia","S3",2.42269900992788,1.3550836848263,0.0412369535565957,"S3_2","S3_5","S3_1"
"2372","2","2","2","1","2","2","2","2","4","4","4","4","4","4","1","1","1","1","1","1","1","1","1","3","1","1","1",NA,"1","1",NA,"1","1","1","1","1","1","1","1","Physical science","Federal/national government","EuroRussia","S3",-0.113279066136892,-1.25134053383653,0.00844828934849668,"S3_1","S3_1","S3_1"
"2413","3","2","2","2","2","2","2","2","1","1","3","4","4","2","2","2","2","2","2","1","1","1","5","2","1","1","1","2","1","1","2","2","1","2","1","2","2","2","1","Natural science","Federal/national government","USACanada","S3",-3.45201863282166,1.17955691941201,0.0712162443737216,"S3_1","S3_1","S3_2"
"2432","1","2","2","2","2","2","2","1","1","3","3","4","4","5","2","3","2","2","2","2","2","2","1","1","1","1","1","2","1","1","1",NA,"1","2","1","1","1","1","1","Natural science","Federal/national government","USACanada","S3",1.06245138213799,-0.260782931824038,0.00640469828418568,"S3_2","S3_2","S3_2"
"2442","1","2","2","1","2","2","2","1","1","1","3","4","4","5","3","5","1","2","1","1","3","5","2","4","1","1","2","2","1","1","1","1","1","1","1","1","1","1","1","Physical science","Federal/national government","USACanada","S3",2.28183077422502,1.4114347558808,0.0385247071906241,"S3_3","S3_5","S3_1"
"2452","2","2","2","2","2","2","1","2","2","2","3","3","3","3","3","4","2","1","3","2","3","2","2","3","3","1","1","2","1","1","2","2","2","1","2","1",NA,"1","1","Natural science","Federal/national government","EuroRussia","S3",1.53390519817924,1.03626218695144,0.0183379115075188,"S3_3","S3_2","S3_1"
"2472","3","2","2","2","2","2","2","1","1",NA,"3","2","2","1","2","4","1","1","1","4","3","5","2","3","2","1","2",NA,"1","1","1","2","1","2","1","2","1","1","2","Natural science","Federal/national government","USACanada","S3",2.23318163415275,1.4782912489426,0.0383831365555328,"S3_3","S3_5","S3_2"
